TIMESTAMP,year,doy,VWC0,VWC20,Watertable,rWatertable
2018-06-16,2018.00,167.00,0.57,0.94,109.20,0.11
2018-06-17,2018.00,168.00,0.59,0.95,120.98,0.13
2018-06-18,2018.00,169.00,0.58,0.95,109.76,0.12
2018-06-19,2018.00,170.00,0.57,0.95,101.05,0.11
2018-06-20,2018.00,171.00,0.57,0.95,94.65,0.10
2018-06-21,2018.00,172.00,0.56,0.95,88.16,0.09
2018-06-22,2018.00,173.00,0.55,0.95,82.62,0.09
2018-06-23,2018.00,174.00,0.55,0.95,79.52,0.09
2018-06-24,2018.00,175.00,0.55,0.96,73.26,0.08
2018-06-25,2018.00,176.00,0.55,0.96,68.61,0.07
2018-06-26,2018.00,177.00,0.55,0.96,66.35,0.07
2018-06-27,2018.00,178.00,0.54,0.95,,
2018-06-28,2018.00,179.00,0.54,0.95,,
2018-06-29,2018.00,180.00,0.56,0.95,,
2018-06-30,2018.00,181.00,0.56,0.95,,
2018-07-01,2018.00,182.00,0.55,0.95,,
2018-07-02,2018.00,183.00,0.57,0.95,7.37,0.01
2018-07-03,2018.00,184.00,0.69,0.95,16.99,0.02
2018-07-04,2018.00,185.00,0.68,0.95,5.90,0.01
2018-07-05,2018.00,186.00,0.67,0.95,-10.07,-0.00
2018-07-06,2018.00,187.00,0.64,0.95,-22.12,-0.02
2018-07-07,2018.00,188.00,0.63,0.95,-28.41,-0.02
2018-07-08,2018.00,189.00,0.63,0.95,-27.28,-0.02
2018-07-09,2018.00,190.00,0.63,0.95,-27.39,-0.02
2018-07-10,2018.00,191.00,0.61,0.95,-33.82,-0.03
2018-07-11,2018.00,192.00,0.62,0.95,-28.00,-0.02
2018-07-12,2018.00,193.00,0.62,0.95,-28.62,-0.02
2018-07-13,2018.00,194.00,0.61,0.95,-35.29,-0.03
2018-07-14,2018.00,195.00,0.60,0.95,-39.71,-0.03
2018-07-15,2018.00,196.00,0.60,0.95,-42.78,-0.04
2018-07-16,2018.00,197.00,0.59,0.95,-46.26,-0.04
2018-07-17,2018.00,198.00,0.59,0.96,-50.30,-0.04
2018-07-18,2018.00,199.00,0.58,0.96,-54.41,-0.05
2018-07-19,2018.00,200.00,0.58,0.98,-57.83,-0.05
2018-07-20,2018.00,201.00,0.58,0.98,-56.06,-0.05
2018-07-21,2018.00,202.00,0.59,0.98,-46.02,-0.04
2018-07-22,2018.00,203.00,0.58,0.98,-51.77,-0.05
2018-07-23,2018.00,204.00,0.58,0.97,-56.93,-0.05
2018-07-24,2018.00,205.00,0.58,0.96,-61.79,-0.06
2018-07-25,2018.00,206.00,0.57,0.96,-65.67,-0.06
2018-07-26,2018.00,207.00,0.57,0.96,-68.20,-0.06
2018-07-27,2018.00,208.00,0.57,0.96,-72.20,-0.07
2018-07-28,2018.00,209.00,0.57,0.96,-77.22,-0.07
2018-07-29,2018.00,210.00,0.56,0.96,-81.30,-0.08
2018-07-30,2018.00,211.00,0.56,0.96,-85.11,-0.08
2018-07-31,2018.00,212.00,0.55,0.96,-89.78,-0.08
2018-08-01,2018.00,213.00,0.55,0.96,-92.75,-0.09
2018-08-02,2018.00,214.00,0.55,0.96,-96.68,-0.09
2018-08-03,2018.00,215.00,0.55,0.95,-97.73,-0.09
2018-08-04,2018.00,216.00,0.55,0.96,-96.22,-0.09
2018-08-05,2018.00,217.00,0.55,0.96,-102.42,-0.10
2018-08-06,2018.00,218.00,0.54,0.96,-108.67,-0.10
2018-08-07,2018.00,219.00,0.54,0.96,-113.62,-0.11
2018-08-08,2018.00,220.00,0.54,0.96,-118.34,-0.11
2018-08-09,2018.00,221.00,0.54,0.96,-124.22,-0.12
2018-08-10,2018.00,222.00,0.54,0.96,-130.08,-0.12
2018-08-11,2018.00,223.00,0.54,0.96,-135.45,-0.13
2018-08-12,2018.00,224.00,0.54,0.97,-141.19,-0.14
2018-08-13,2018.00,225.00,0.53,0.97,-147.25,-0.14
2018-08-14,2018.00,226.00,0.53,0.96,-152.64,-0.15
2018-08-15,2018.00,227.00,0.53,0.96,-158.04,-0.15
2018-08-16,2018.00,228.00,0.53,0.95,-163.85,-0.16
2018-08-17,2018.00,229.00,0.52,0.95,-169.26,-0.16
2018-08-18,2018.00,230.00,0.52,0.95,-172.69,-0.17
2018-08-19,2018.00,231.00,0.52,0.94,-174.37,-0.17
2018-08-20,2018.00,232.00,0.52,0.94,-177.54,-0.17
2018-08-21,2018.00,233.00,0.52,0.93,-167.56,-0.16
2018-08-22,2018.00,234.00,0.52,0.93,-170.45,-0.16
2018-08-23,2018.00,235.00,0.52,0.93,-180.13,-0.17
2018-08-24,2018.00,236.00,0.53,0.93,-164.72,-0.16
2018-08-25,2018.00,237.00,0.53,0.94,-159.56,-0.15
2018-08-26,2018.00,238.00,0.53,0.94,-152.74,-0.15
2018-08-27,2018.00,239.00,0.54,0.94,-129.89,-0.12
2018-08-28,2018.00,240.00,0.54,0.94,-121.71,-0.12
2018-08-29,2018.00,241.00,0.53,0.94,-128.35,-0.12
2018-08-30,2018.00,242.00,0.53,0.94,-136.51,-0.13
2018-08-31,2018.00,243.00,0.53,0.94,-141.13,-0.14
2018-09-01,2018.00,244.00,0.53,0.94,-143.99,-0.14
2018-09-02,2018.00,245.00,0.53,0.94,-143.72,-0.14
2018-09-03,2018.00,246.00,0.53,0.94,-147.20,-0.14
2018-09-04,2018.00,247.00,0.54,0.94,-117.62,-0.11
2018-09-05,2018.00,248.00,0.54,0.95,-108.19,-0.10
2018-09-06,2018.00,249.00,0.53,0.96,-116.60,-0.11
2018-09-07,2018.00,250.00,0.53,0.95,-122.04,-0.12
2018-09-08,2018.00,251.00,0.53,0.95,-128.32,-0.12
2018-09-09,2018.00,252.00,0.53,0.95,-134.15,-0.13
2018-09-10,2018.00,253.00,0.53,0.94,-131.07,-0.13
2018-09-11,2018.00,254.00,0.53,0.95,-135.61,-0.13
2018-09-12,2018.00,255.00,0.53,0.95,-140.82,-0.14
2018-09-13,2018.00,256.00,0.53,0.95,-143.12,-0.14
2018-09-14,2018.00,257.00,0.53,0.95,-146.68,-0.14
2018-09-15,2018.00,258.00,0.53,0.94,-132.74,-0.13
2018-09-16,2018.00,259.00,0.53,0.95,-131.93,-0.13
2018-09-17,2018.00,260.00,0.53,0.95,-138.00,-0.13
2018-09-18,2018.00,261.00,0.53,0.95,-141.44,-0.14
2018-09-19,2018.00,262.00,0.53,0.95,-144.46,-0.14
2018-09-20,2018.00,263.00,0.53,0.94,-133.65,-0.13
2018-09-21,2018.00,264.00,0.54,0.94,-91.13,-0.09
2018-09-22,2018.00,265.00,0.54,0.95,-95.18,-0.09
2018-09-23,2018.00,266.00,0.53,0.95,-100.12,-0.09
2018-09-24,2018.00,267.00,0.54,0.94,-93.53,-0.09
2018-09-25,2018.00,268.00,0.54,0.94,-77.69,-0.07
2018-09-26,2018.00,269.00,0.54,0.95,-81.56,-0.08
2018-09-27,2018.00,270.00,0.54,0.94,-74.66,-0.07
2018-09-28,2018.00,271.00,0.54,0.95,-70.67,-0.07
2018-09-29,2018.00,272.00,0.53,0.95,-76.37,-0.07
2018-09-30,2018.00,273.00,0.53,0.95,-80.82,-0.08
2018-10-01,2018.00,274.00,0.53,0.95,-85.51,-0.08
2018-10-02,2018.00,275.00,0.53,0.95,-87.94,-0.08
2018-10-03,2018.00,276.00,0.53,0.95,-84.50,-0.08
2018-10-04,2018.00,277.00,0.53,0.95,-80.13,-0.07
2018-10-05,2018.00,278.00,0.54,0.94,-70.02,-0.06
2018-10-06,2018.00,279.00,0.54,0.95,-54.56,-0.05
2018-10-07,2018.00,280.00,0.54,0.95,-58.83,-0.05
2018-10-08,2018.00,281.00,0.54,0.95,-56.02,-0.05
2018-10-09,2018.00,282.00,0.54,0.95,-47.16,-0.04
2018-10-10,2018.00,283.00,0.56,0.95,-26.33,-0.02
2018-10-11,2018.00,284.00,0.56,0.95,-23.27,-0.02
2018-10-12,2018.00,285.00,0.55,0.95,-30.31,-0.02
2018-10-13,2018.00,286.00,0.55,0.95,-35.07,-0.03
2018-10-14,2018.00,287.00,0.55,0.95,-38.88,-0.03
2018-10-15,2018.00,288.00,0.54,0.95,-42.94,-0.04
2018-10-16,2018.00,289.00,0.54,0.95,-45.55,-0.04
2018-10-17,2018.00,290.00,0.54,0.95,-49.56,-0.04
2018-10-18,2018.00,291.00,0.54,0.95,-52.64,-0.05
2018-10-19,2018.00,292.00,0.55,0.95,-53.83,-0.05
2018-10-20,2018.00,293.00,0.57,0.95,-50.31,-0.04
2018-10-21,2018.00,294.00,0.56,0.95,-54.37,-0.05
2018-10-22,2018.00,295.00,0.55,0.95,-56.94,-0.05
2018-10-23,2018.00,296.00,0.55,0.95,-59.41,-0.05
2018-10-24,2018.00,297.00,0.54,0.95,-61.89,-0.06
2018-10-25,2018.00,298.00,0.55,0.95,-59.49,-0.05
2018-10-26,2018.00,299.00,0.56,0.94,-44.46,-0.04
2018-10-27,2018.00,300.00,0.56,0.94,-30.98,-0.03
2018-10-28,2018.00,301.00,0.56,0.94,-23.61,-0.02
2018-10-29,2018.00,302.00,0.56,0.94,-30.35,-0.02
2018-10-30,2018.00,303.00,0.56,0.94,-32.29,-0.03
2018-10-31,2018.00,304.00,0.55,0.94,-35.69,-0.03
2018-11-01,2018.00,305.00,0.55,0.94,-39.40,-0.03
2018-11-02,2018.00,306.00,0.55,0.95,-42.89,-0.04
2018-11-03,2018.00,307.00,0.54,0.94,-46.06,-0.04
2018-11-04,2018.00,308.00,0.54,0.95,-47.84,-0.04
2018-11-05,2018.00,309.00,0.55,0.95,-47.28,-0.04
2018-11-06,2018.00,310.00,0.55,0.95,-44.49,-0.04
2018-11-07,2018.00,311.00,0.56,0.95,-43.56,-0.04
2018-11-08,2018.00,312.00,0.55,0.95,-48.50,-0.04
2018-11-09,2018.00,313.00,0.54,0.94,-51.77,-0.05
2018-11-10,2018.00,314.00,0.53,0.93,-54.44,-0.05
2018-11-11,2018.00,315.00,0.52,0.92,-56.04,-0.05
2018-11-12,2018.00,316.00,0.51,0.91,-59.06,-0.05
2018-11-13,2018.00,317.00,0.47,0.88,-64.59,-0.06
2018-11-14,2018.00,318.00,0.44,0.87,-63.12,-0.06
2018-11-15,2018.00,319.00,0.44,0.88,-63.50,-0.06
2018-11-16,2018.00,320.00,0.44,0.89,-65.19,-0.06
2018-11-17,2018.00,321.00,0.40,0.88,-67.74,-0.06
2018-11-18,2018.00,322.00,0.36,0.87,-68.72,-0.06
2018-11-19,2018.00,323.00,0.35,0.87,-71.43,-0.07
2018-11-20,2018.00,324.00,0.34,0.84,-76.68,-0.07
2018-11-21,2018.00,325.00,0.34,0.84,-75.46,-0.07
2018-11-22,2018.00,326.00,0.35,0.84,-75.14,-0.07
2018-11-23,2018.00,327.00,0.35,0.85,-74.54,-0.07
2018-11-24,2018.00,328.00,0.36,0.87,-75.62,-0.07
2018-11-25,2018.00,329.00,0.35,0.86,-78.30,-0.07
2018-11-26,2018.00,330.00,0.34,0.85,-81.21,-0.08
2018-11-27,2018.00,331.00,0.34,0.84,-81.80,-0.08
2018-11-28,2018.00,332.00,0.33,0.84,-83.01,-0.08
2018-11-29,2018.00,333.00,0.33,0.85,-82.19,-0.08
2018-11-30,2018.00,334.00,0.34,0.85,-82.83,-0.08
2018-12-01,2018.00,335.00,0.34,0.86,-83.69,-0.08
2018-12-02,2018.00,336.00,0.33,0.86,-84.10,-0.08
2018-12-03,2018.00,337.00,0.32,0.87,-85.59,-0.08
2018-12-04,2018.00,338.00,0.31,0.87,-86.45,-0.08
2018-12-05,2018.00,339.00,0.30,0.87,-87.36,-0.08
2018-12-06,2018.00,340.00,0.28,0.86,-92.85,-0.09
2018-12-07,2018.00,341.00,0.25,0.85,-101.47,-0.10
2018-12-08,2018.00,342.00,0.23,0.82,-107.07,-0.10
2018-12-09,2018.00,343.00,0.23,0.80,-109.17,-0.10
2018-12-10,2018.00,344.00,0.22,0.78,-110.66,-0.11
2018-12-11,2018.00,345.00,0.22,0.76,-112.15,-0.11
2018-12-12,2018.00,346.00,0.23,0.76,-109.88,-0.10
2018-12-13,2018.00,347.00,0.23,0.77,-109.04,-0.10
2018-12-14,2018.00,348.00,0.23,0.76,-111.14,-0.11
2018-12-15,2018.00,349.00,0.23,0.75,-111.80,-0.11
2018-12-16,2018.00,350.00,0.23,0.76,-109.68,-0.10
2018-12-17,2018.00,351.00,0.23,0.75,-112.12,-0.11
2018-12-18,2018.00,352.00,0.22,0.74,-113.14,-0.11
2018-12-19,2018.00,353.00,0.22,0.73,-113.80,-0.11
2018-12-20,2018.00,354.00,0.23,0.74,-111.16,-0.11
2018-12-21,2018.00,355.00,0.23,0.74,-113.56,-0.11
2018-12-22,2018.00,356.00,0.22,0.73,-114.04,-0.11
2018-12-23,2018.00,357.00,0.23,0.73,-113.07,-0.11
2018-12-24,2018.00,358.00,0.23,0.73,-114.12,-0.11
2018-12-25,2018.00,359.00,0.22,0.73,-115.57,-0.11
2018-12-26,2018.00,360.00,0.22,0.72,-115.92,-0.11
2018-12-27,2018.00,361.00,0.23,0.72,-114.18,-0.11
2018-12-28,2018.00,362.00,0.23,0.73,-112.98,-0.11
2018-12-29,2018.00,363.00,0.22,0.72,-115.90,-0.11
2018-12-30,2018.00,364.00,0.22,0.72,-115.94,-0.11
2018-12-31,2018.00,365.00,0.23,0.72,-114.62,-0.11
