TIMESTAMP,year,doy,VWC0,VWC20,Watertable,rWatertable
8/11/2018,2018,223,0.54,0.93,-53.77,0.01
8/12/2018,2018,224,0.53,0.93,-61.3,0
8/13/2018,2018,225,0.53,0.93,-67.59,-0.01
8/14/2018,2018,226,0.52,0.93,-75.08,-0.01
8/15/2018,2018,227,0.52,0.93,-83.2,-0.02
8/16/2018,2018,228,0.52,0.93,-91.27,-0.03
8/17/2018,2018,229,0.51,0.93,-97.49,-0.03
8/18/2018,2018,230,0.51,0.93,-102.93,-0.04
8/19/2018,2018,231,0.51,0.93,-107.21,-0.04
8/20/2018,2018,232,0.5,0.93,-113.33,-0.05
8/21/2018,2018,233,0.5,0.93,-107.44,-0.05
8/22/2018,2018,234,0.5,0.93,-110.96,-0.05
8/23/2018,2018,235,0.49,0.93,-119.75,-0.06
8/24/2018,2018,236,0.49,0.93,-110.03,-0.05
8/25/2018,2018,237,0.49,0.93,-110.15,-0.05
8/26/2018,2018,238,0.49,0.93,-105.89,-0.04
8/27/2018,2018,239,0.5,0.93,-89.18,-0.03
8/28/2018,2018,240,0.5,0.93,-82.09,-0.02
8/29/2018,2018,241,0.49,0.93,-88.88,-0.03
8/30/2018,2018,242,0.49,0.93,-96.14,-0.03
8/31/2018,2018,243,0.48,0.93,-100.64,-0.04
9/1/2018,2018,244,0.48,0.94,-104.68,-0.04
9/2/2018,2018,245,0.48,0.93,-105.56,-0.04
9/3/2018,2018,246,0.47,0.93,-111.8,-0.05
9/4/2018,2018,247,0.5,0.94,-82.25,-0.02
9/5/2018,2018,248,0.5,0.93,-73.59,-0.01
9/6/2018,2018,249,0.49,0.93,-83.35,-0.02
9/7/2018,2018,250,0.49,0.93,-89.1,-0.03
9/8/2018,2018,251,0.48,0.93,-95.31,-0.03
9/9/2018,2018,252,0.48,0.93,-101.84,-0.04
9/10/2018,2018,253,0.47,0.93,-101.84,-0.04
9/11/2018,2018,254,0.47,0.94,-106.8,-0.04
9/12/2018,2018,255,0.46,0.94,-112.52,-0.05
9/13/2018,2018,256,0.46,0.94,-116.52,-0.05
9/14/2018,2018,257,0.46,0.94,-120.89,-0.06
9/15/2018,2018,258,0.46,0.94,-109.62,-0.05
9/16/2018,2018,259,0.45,0.94,-110.4,-0.05
9/17/2018,2018,260,0.45,0.93,-119.95,-0.06
9/18/2018,2018,261,0.44,0.93,-126.62,-0.06
9/19/2018,2018,262,0.44,0.93,-131.81,-0.07
9/20/2018,2018,263,0.44,0.93,-121.97,-0.06
9/21/2018,2018,264,0.47,0.93,-75.84,-0.01
9/22/2018,2018,265,0.47,0.93,-82.35,-0.02
9/23/2018,2018,266,0.47,0.93,-86.81,-0.02
9/24/2018,2018,267,0.48,0.93,-78.55,-0.02
9/25/2018,2018,268,0.49,0.93,-62.16,0
9/26/2018,2018,269,0.48,0.93,-65.37,0
9/27/2018,2018,270,0.48,0.93,-56.75,0.01
9/28/2018,2018,271,0.48,0.93,-54.62,0.01
9/29/2018,2018,272,0.48,0.93,-60.28,0
9/30/2018,2018,273,0.48,0.93,-63.49,0
10/1/2018,2018,274,0.48,0.93,-67.95,-0.01
10/2/2018,2018,275,0.48,0.93,-68.9,-0.01
10/3/2018,2018,276,0.48,0.93,-63.38,0
10/4/2018,2018,277,0.48,0.93,-63.41,0
10/5/2018,2018,278,0.49,0.93,-43.37,0.02
10/6/2018,2018,279,0.49,0.93,-34.65,0.03
10/7/2018,2018,280,0.49,0.93,-34.51,0.03
10/8/2018,2018,281,0.49,0.93,-29.87,0.03
10/9/2018,2018,282,0.49,0.92,-21.19,0.04
10/10/2018,2018,283,0.49,0.91,6.36,0.07
10/11/2018,2018,284,0.5,0.91,18.94,0.08
10/12/2018,2018,285,0.5,0.9,20.69,0.08
10/13/2018,2018,286,0.5,0.91,21.01,0.08
10/14/2018,2018,287,0.5,0.91,19.78,0.08
10/15/2018,2018,288,0.5,0.91,16.89,0.08
10/16/2018,2018,289,0.5,0.91,14.5,0.08
10/17/2018,2018,290,0.49,0.91,9.94,0.07
10/18/2018,2018,291,0.5,0.91,7.08,0.07
10/19/2018,2018,292,0.49,0.91,5.88,0.07
10/20/2018,2018,293,0.49,0.91,6.38,0.07
10/21/2018,2018,294,0.49,0.91,3.02,0.07
10/22/2018,2018,295,0.49,0.91,0.26,0.06
10/23/2018,2018,296,0.5,0.91,-3.74,0.06
10/24/2018,2018,297,0.5,0.91,-6.61,0.06
10/25/2018,2018,298,0.5,0.92,-5.05,0.06
10/26/2018,2018,299,0.5,0.91,5.7,0.07
10/27/2018,2018,300,0.5,0.91,17.28,0.08
10/28/2018,2018,301,0.5,0.91,27.01,0.09
10/29/2018,2018,302,0.5,0.91,26.67,0.09
10/30/2018,2018,303,0.5,0.91,28.65,0.09
10/31/2018,2018,304,0.5,0.91,27.51,0.09
11/1/2018,2018,305,0.5,0.91,23.88,0.09
11/2/2018,2018,306,0.5,0.91,20.01,0.08
11/3/2018,2018,307,0.5,0.91,15.92,0.08
11/4/2018,2018,308,0.5,0.91,12.89,0.08
11/5/2018,2018,309,0.5,0.91,12.04,0.07
11/6/2018,2018,310,0.5,0.91,11.79,0.07
11/7/2018,2018,311,0.5,0.91,10.75,0.07
11/8/2018,2018,312,0.5,0.91,6.29,0.07
11/9/2018,2018,313,0.5,0.91,3.1,0.07
11/10/2018,2018,314,0.5,0.91,-0.4,0.06
11/11/2018,2018,315,0.5,0.91,-2.62,0.06
11/12/2018,2018,316,0.5,0.91,-6.2,0.06
11/13/2018,2018,317,0.49,0.91,-9.76,0.05
11/14/2018,2018,318,0.48,0.91,-10.32,0.05
11/15/2018,2018,319,0.48,0.91,-9.01,0.05
11/16/2018,2018,320,0.49,0.91,-10.14,0.05
11/17/2018,2018,321,0.49,0.91,-14.81,0.05
11/18/2018,2018,322,0.49,0.91,-16.63,0.05
11/19/2018,2018,323,0.48,0.91,-19.76,0.04
11/20/2018,2018,324,0.45,0.9,-21.27,0.04
11/21/2018,2018,325,0.43,0.91,-24,0.04
11/22/2018,2018,326,0.42,0.91,-23.69,0.04
11/23/2018,2018,327,0.43,0.91,-20.64,0.04
11/24/2018,2018,328,0.44,0.91,-18.66,0.04
11/25/2018,2018,329,0.45,0.91,-22.87,0.04
11/26/2018,2018,330,0.45,0.91,-24.9,0.04
11/27/2018,2018,331,0.44,0.9,-24.63,0.04
11/28/2018,2018,332,0.44,0.9,-24.25,0.04
11/29/2018,2018,333,0.44,0.91,-22.76,0.04
11/30/2018,2018,334,0.44,0.91,-21.61,0.04
12/1/2018,2018,335,0.45,0.91,-20.15,0.04
12/2/2018,2018,336,0.46,0.91,-19.1,0.04
12/3/2018,2018,337,0.47,0.91,-18.82,0.04
12/4/2018,2018,338,0.47,0.91,-19.81,0.04
12/5/2018,2018,339,0.46,0.91,-19.15,0.04
12/6/2018,2018,340,0.46,0.9,-22.13,0.04
12/7/2018,2018,341,0.42,0.88,-24.01,0.04
12/8/2018,2018,342,0.41,0.84,-25.34,0.04
12/9/2018,2018,343,0.41,0.84,-24.91,0.04
12/10/2018,2018,344,0.41,0.84,-23.63,0.04
12/11/2018,2018,345,0.41,0.84,-23.45,0.04
12/12/2018,2018,346,0.41,0.85,-21.29,0.04
12/13/2018,2018,347,0.42,0.86,-21.81,0.04
12/14/2018,2018,348,0.42,0.86,-22.19,0.04
12/15/2018,2018,349,0.43,0.87,-21.22,0.04
12/16/2018,2018,350,0.43,0.87,-20.14,0.04
12/17/2018,2018,351,0.43,0.87,-22.31,0.04
12/18/2018,2018,352,0.43,0.87,-20.8,0.04
12/19/2018,2018,353,0.43,0.87,-19.34,0.04
12/20/2018,2018,354,0.43,0.87,-18.87,0.04
12/21/2018,2018,355,0.43,0.86,-20.23,0.04
12/22/2018,2018,356,0.42,0.86,-20.45,0.04
12/23/2018,2018,357,0.42,0.86,-21.31,0.04
12/24/2018,2018,358,0.42,0.86,-23.24,0.04
12/25/2018,2018,359,0.42,0.86,-24.41,0.04
12/26/2018,2018,360,0.41,0.85,-25.36,0.04
12/27/2018,2018,361,0.42,0.86,-20,0.04
12/28/2018,2018,362,0.42,0.85,-17.88,0.04
12/29/2018,2018,363,0.35,0.8,-28.65,0.03
12/30/2018,2018,364,0.33,0.79,-24.39,0.04
12/31/2018,2018,365,0.31,0.79,-26.36,0.04
